Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Data Validity Comment,Comment,Uo Units,Ligand Efficiency BEI,Ligand Efficiency LE,Ligand Efficiency LLE,Ligand Efficiency SEI,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Assay Tissue ChEMBL ID,Assay Tissue Name,Assay Cell Type,Assay Subcellular Fraction,Assay Parameters,Assay Variant Accession,Assay Variant Mutation,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Cell ChEMBL ID,Properties,Action Type,Standard Text Value,Value,activity_nM,activity_M,pActivity,binding_label
CHEMBL6059281,,,210.24,0.0,2.24,BDBM588282,O=C1Cc2ccc(-c3ccncc3)cc2N1,IC50,'=',200000.0,nM,,Outside typical range,1237109,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,200000.0,200000.0,0.0002,3.6989700043360187,0
CHEMBL5826247,,,225.25,0.0,1.83,BDBM588293,Nc1cnccc1-c1ccc2c(c1)NC(=O)C2,IC50,'>',300000.0,nM,,Outside typical range,1237119,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,300000.0,300000.0,0.00030000000000000003,3.5228787452803374,0
CHEMBL5885092,,,512.53,1.0,2.16,BDBM585784,CC(=O)c1ccc(-c2nccc(NCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)n2)cc1,IC50,'=',13800.0,nM,4.86,,1232035,UO_0000065,9.48,0.17,2.7,3.23,0,CHEMBL5738796,TBD: TBD,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729492,37,BindingDB Patent Bioactivity Data,,2022,,,,,13800.0,13800.0,1.3800000000000002e-05,4.860120913598763,0
CHEMBL5752412,,,258.32,0.0,1.83,BDBM588368,CN1C(=O)Cc2cc(C(=O)N3CCCCC3)ccc21,IC50,'>',300000.0,nM,,Outside typical range,1237190,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,300000.0,300000.0,0.00030000000000000003,3.5228787452803374,0
CHEMBL2324726,,,260.25,0.0,0.15,13,O=C1CCC(N2Cc3c(O)cccc3C2=O)C(=O)N1,IC50,'=',700.0,nM,6.16,,,UO_0000065,23.65,0.44,6.0,7.1,1,CHEMBL6086843,Binding affinity to wild type GST-tagged human CRBN by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6083286,1,Scientific Literature,J Med Chem,2024,,,BINDING AGENT,,0.7,700.0,7.000000000000001e-07,6.154901959985743,1
CHEMBL6134749,,,229.24,0.0,1.08,14,O=C1CCC(c2cccc3[nH]ncc23)C(=O)N1,IC50,'=',170.0,nM,6.77,,,UO_0000065,29.53,0.54,5.69,9.04,0,CHEMBL6077521,Binding affinity to CRBN (unknown origin) expressed in HEK293 cells incubated for 30 mins in presence of tracer by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6074698,1,Scientific Literature,ACS Med Chem Lett,2024,,TIME = 0.5 hr,BINDING AGENT,,0.17,170.0,1.7000000000000001e-07,6.769551078621726,1
CHEMBL6134673,,,229.24,0.0,1.08,19,O=C1CCC(c2ccnc3[nH]ccc23)C(=O)N1,IC50,'=',150.0,nM,6.82,,Showed 18 Fold Increase In Potency Compared To Parent Compound 10,UO_0000065,29.77,0.55,5.74,9.12,0,CHEMBL6077521,Binding affinity to CRBN (unknown origin) expressed in HEK293 cells incubated for 30 mins in presence of tracer by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6074698,1,Scientific Literature,ACS Med Chem Lett,2024,,TIME = 0.5 hr,BINDING AGENT,,0.15,150.0,1.5000000000000002e-07,6.823908740944319,1
CHEMBL6052125,,,515.53,1.0,2.04,BDBM585787,COc1ccccc1Nc1nccc(NCC(=O)Nc2cccc3c2CN(C2CCC(=O)NC2=O)C3=O)n1,Ki,'=',4300.0,nM,5.37,,1232042,UO_0000065,10.41,0.19,3.33,3.47,0,CHEMBL5738796,TBD: TBD,B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729492,37,BindingDB Patent Bioactivity Data,,2022,,,,,4300.0,4300.0,4.3e-06,5.366531544420414,0
CHEMBL848,LENALIDOMIDE,4.0,259.26,0.0,0.03,Lenalidomide,Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,IC50,'=',1710.0,nM,5.77,,,UO_0000065,22.24,0.41,5.74,6.23,0,CHEMBL6086112,Inhibition of GST-tagged wild-type human CRBN incubated for about 3 hrs by HTRF assay,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6083272,1,Scientific Literature,J Med Chem,2024,,TIME = 3.0 hr,INHIBITOR,,1.71,1710.0,1.7100000000000001e-06,5.767003889607846,0
CHEMBL5914418,,,271.25,0.0,1.97,BDBM588361,O=C1Cc2cc(NC(=O)c3ccnc(F)c3)ccc2N1,IC50,'=',200000.0,nM,,Outside typical range,1237183,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,200000.0,200000.0,0.0002,3.6989700043360187,0
CHEMBL5742523,,,267.29,0.0,1.51,BDBM588316,O=C1Cc2ccc(C(=O)NCc3cccnc3)cc2N1,IC50,'>',300000.0,nM,,Outside typical range,1237140,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,300000.0,300000.0,0.00030000000000000003,3.5228787452803374,0
CHEMBL5901999,,,210.24,0.0,2.24,BDBM588321,O=C1Cc2c(cccc2-c2ccncc2)N1,IC50,'>',300000.0,nM,,Outside typical range,1237145,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,300000.0,300000.0,0.00030000000000000003,3.5228787452803374,0
CHEMBL5801039,,,307.4,0.0,2.25,BDBM588299,O=C1Cc2ccc(-c3ccc(CN4CCNCC4)cc3)cc2N1,IC50,'=',50500.0,nM,4.3,,1237125,UO_0000065,13.98,0.26,2.05,9.68,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,50500.0,50500.0,5.05e-05,4.296708621881338,0
CHEMBL5900972,,,266.3,0.0,2.21,BDBM588306,CNC(=O)c1cccc(-c2ccc3c(c2)NC(=O)C3)c1,IC50,'=',50500.0,nM,4.3,,1237130,UO_0000065,16.13,0.29,2.09,7.38,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,50500.0,50500.0,5.05e-05,4.296708621881338,0
CHEMBL4094346,,,785.28,2.0,3.68,3,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)NCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,IC50,'=',86.3,nM,7.06,,,UO_0000065,9.0,0.18,3.38,3.64,0,CHEMBL6089413,Binding affinity to NanoLuc-fused CRBN (unknown origin) transfected in permeabilized HEK293 cells using NanoGlo as substrate incubated for 2 hrs by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6087442,1,Scientific Literature,J Med Chem,2025,,TIME = 2.0 hr,BINDING AGENT,,86.3,86.3,8.63e-08,7.06398920428479,1
CHEMBL6161250,,,771.3,2.0,4.16,7,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CCNCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,IC50,'=',102.0,nM,6.99,,,UO_0000065,9.06,0.18,2.83,3.95,0,CHEMBL6089413,Binding affinity to NanoLuc-fused CRBN (unknown origin) transfected in permeabilized HEK293 cells using NanoGlo as substrate incubated for 2 hrs by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6087442,1,Scientific Literature,J Med Chem,2025,,TIME = 2.0 hr,BINDING AGENT,,102.0,102.0,1.02e-07,6.991399828238082,1
CHEMBL6168744,,,515.44,1.0,2.44,LYG-409,O=C1CCC(N2Cc3cc(CNC(=O)C4=Cc5cc(OC(F)(F)F)ccc5OC4)ccc3C2=O)C(=O)N1,IC50,'=',191.0,nM,6.72,,,UO_0000065,13.04,0.25,4.28,5.89,0,CHEMBL6126015,Binding affinity to human CRBN by HTRF method,B,BAO_0000357,single protein format,Homo sapiens,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6121050,1,Scientific Literature,J Med Chem,2025,,,BINDING AGENT,,191.0,191.0,1.91e-07,6.718966632752273,1
CHEMBL5989577,,,244.29,0.0,1.81,BDBM588341,O=C1Cc2cc(C(=O)N3CCCCC3)ccc2N1,IC50,'=',200000.0,nM,,Outside typical range,1237165,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,200000.0,200000.0,0.0002,3.6989700043360187,0
CHEMBL6147382,,,770.27,2.0,4.53,6,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)CCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,IC50,'=',421.8,nM,6.38,,,UO_0000065,8.28,0.16,1.84,3.5,0,CHEMBL6089412,Binding affinity to NanoLuc-fused CRBN (unknown origin) transfected in live HEK293 cells using NanoGlo as substrate incubated for 2 hrs by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6087442,1,Scientific Literature,J Med Chem,2025,,TIME = 2.0 hr,BINDING AGENT,,421.8,421.8,4.2180000000000003e-07,6.374893424596532,1
CHEMBL6146212,,,786.27,2.0,4.11,4,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)OCCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,IC50,'=',68.8,nM,7.16,,,UO_0000065,9.11,0.18,3.05,3.75,0,CHEMBL6089413,Binding affinity to NanoLuc-fused CRBN (unknown origin) transfected in permeabilized HEK293 cells using NanoGlo as substrate incubated for 2 hrs by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6087442,1,Scientific Literature,J Med Chem,2025,,TIME = 2.0 hr,BINDING AGENT,,68.8,68.8,6.880000000000001e-08,7.162411561764489,1
CHEMBL5876759,,,210.24,0.0,2.24,BDBM588284,O=C1Cc2ccc(-c3ccccn3)cc2N1,IC50,'=',200000.0,nM,,Outside typical range,1237111,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,200000.0,200000.0,0.0002,3.6989700043360187,0
CHEMBL5854502,,,248.28,0.0,3.33,BDBM588297,O=C1Cc2ccc(-c3ccc4[nH]ccc4c3)cc2N1,IC50,'>',300000.0,nM,,Outside typical range,1237123,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,300000.0,300000.0,0.00030000000000000003,3.5228787452803374,0
CHEMBL5916624,,,249.27,0.0,2.72,BDBM588298,O=C1Cc2ccc(-c3cnc4[nH]ccc4c3)cc2N1,IC50,'>',300000.0,nM,,Outside typical range,1237124,UO_0000065,,,,,0,CHEMBL5738908,"Fluorescence Binding Assay: Fluorescence quenching end point measurements were performed in black polystyrene 384-plates on Tecan Safire monochromator reader with the following settings: excitation 280 nm; excitation bandwidth 10.0 nm; emission collection 340 nm; emission bandwidth 20.0 nm; high sensitivity flash mode; integration time 40 μS; delay 0 μm. All measurements were done in duplicates; GraphPad Prism 5.03 was used for data evaluation, curve fitting, plotting and determination of IC50 values.Serial dilutions of each tested ligands were mixed with truncated CRBN (319-427) to a final volume of 25 μL in the assay buffer (20 mM sodium phosphate buffer, pH 6.5, with 150 mM sodium chloride). The final concentration of CRBN in all assay will be 5-10 μM with DMSO level at 4%. A control lanes were prepared with only tested ligands without the addition of CRBN, top up with assay buffer to 25 μL. Plates were incubated for 5 minutes and analyzed using the monochromator plate reader.",B,BAO_0000357,single protein format,,,,,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL5729525,37,BindingDB Patent Bioactivity Data,,2023,,,,,300000.0,300000.0,0.00030000000000000003,3.5228787452803374,0
CHEMBL6147382,,,770.27,2.0,4.53,6,Cc1sc2c(c1C)C(c1ccc(Cl)cc1)=N[C@@H](CC(=O)CCCCNC(=O)COc1cccc3c1C(=O)N(C1CCC(=O)NC1=O)C3=O)c1nnc(C)n1-2,IC50,'=',107.1,nM,6.97,,,UO_0000065,9.05,0.18,2.44,3.83,0,CHEMBL6089413,Binding affinity to NanoLuc-fused CRBN (unknown origin) transfected in permeabilized HEK293 cells using NanoGlo as substrate incubated for 2 hrs by NanoBRET assay,B,BAO_0000219,cell-based format,Homo sapiens,,,HEK293,,,,,CHEMBL3763008,Protein cereblon,Homo sapiens,SINGLE PROTEIN,CHEMBL6087442,1,Scientific Literature,J Med Chem,2025,,TIME = 2.0 hr,BINDING AGENT,,107.1,107.1,1.071e-07,6.970210529168145,1
